EnsemblID,p22074-s001_Cont1_S141.unstranded_count,p22074-s002_Cont2_S142.unstranded_count,p22074-s003_Cont3_S143.unstranded_count,p22074-s004_FAC1_S144.unstranded_count,p22074-s005_FAC2_S145.unstranded_count,p22074-s006_FAC3_S146.unstranded_count,p22074-s007_LiproxposFAC1_S147.unstranded_count,p22074-s008_LiproxposFAC2_S148.unstranded_count,p22074-s009_LiproxposFAC3_S149.unstranded_count,p22074-s010_MTposFAC1_S150.unstranded_count,p22074-s011_MTposFAC2_S151.unstranded_count,p22074-s012_MTposFAC3_S152.unstranded_count
ENSMUSG00000105617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029136,433,519,509,438,57,363,506,559,403,559,573,407
ENSMUSG00000099301,0,0,2,1,0,0,0,0,0,0,1,0
ENSMUSG00000052139,692,764,768,695,118,815,600,658,617,776,777,573
ENSMUSG00000107151,1,1,3,2,0,4,0,3,0,2,1,0
ENSMUSG00000088514,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107140,0,0,1,1,0,2,0,0,0,2,1,0
ENSMUSG00000106894,0,0,0,3,0,0,0,3,1,0,2,0
ENSMUSG00000102759,1,9,2,4,3,1,4,8,1,2,1,5
ENSMUSG00000029135,630,802,444,994,188,968,664,713,684,885,824,513
ENSMUSG00000096091,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107220,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029134,1,0,4,14,2,10,1,0,3,4,3,0
ENSMUSG00000081200,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107078,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107036,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107211,7,9,14,22,2,10,5,9,5,14,16,16
ENSMUSG00000014956,3799,4484,3459,4505,739,3854,4390,4869,4277,5029,4840,3789
ENSMUSG00000107197,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107083,0,3,2,7,3,5,4,2,3,9,0,6
ENSMUSG00000080753,0,0,1,0,0,0,0,0,0,1,0,0
ENSMUSG00000085234,0,0,1,0,0,1,0,0,2,3,2,0
ENSMUSG00000107316,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106835,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107277,6,7,3,10,1,8,9,8,7,14,8,9
ENSMUSG00000014932,834,928,933,1074,139,885,1232,1317,847,1173,1091,955
ENSMUSG00000107018,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000118435,0,0,0,1,0,0,0,0,0,2,1,1
ENSMUSG00000106680,2,8,5,12,2,7,4,4,6,4,10,5
ENSMUSG00000082305,0,8,5,9,0,7,2,4,0,3,1,1
ENSMUSG00000023452,660,643,873,959,155,883,820,812,583,876,857,732
ENSMUSG00000093574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105647,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054280,476,518,398,782,127,580,655,649,696,950,749,644
ENSMUSG00000105429,5,0,0,2,0,4,1,8,0,5,3,0
ENSMUSG00000106654,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037426,312,419,238,375,62,260,343,318,316,536,406,337
ENSMUSG00000089080,0,0,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000105929,0,0,0,3,0,0,1,0,5,0,4,1
ENSMUSG00000018965,11004,12920,11796,12011,1919,11497,13824,14088,12057,15503,16012,11477
ENSMUSG00000107046,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093885,1,0,2,1,0,0,0,0,0,1,1,1
ENSMUSG00000011034,0,9,2,0,2,1,7,9,7,7,0,2
ENSMUSG00000081022,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037379,2398,3008,2718,882,132,769,2155,2207,1825,3360,2762,2238
ENSMUSG00000037373,2861,3586,2897,3646,544,2893,3586,3556,3106,4544,4047,2920
ENSMUSG00000107161,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092275,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079562,3313,3707,3943,3980,578,3535,3561,3503,2981,4380,4474,3363
ENSMUSG00000037355,208,246,163,176,34,141,250,219,213,318,276,176
ENSMUSG00000029112,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107248,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037339,1009,1155,1072,1388,142,1153,1192,1149,987,1349,1349,987
ENSMUSG00000097271,2,0,2,0,1,3,2,2,0,13,2,1
ENSMUSG00000004642,648,716,610,978,155,810,681,700,656,765,803,550
ENSMUSG00000106834,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000019295,1464,1689,1703,1606,222,1401,1673,1656,1265,1919,2074,1472
ENSMUSG00000037313,65,57,45,68,3,59,99,101,83,106,71,94
ENSMUSG00000106971,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106896,0,0,0,0,0,5,0,0,0,0,0,0
ENSMUSG00000054252,480,562,619,348,52,399,414,425,362,678,519,343
ENSMUSG00000005299,4204,4907,4598,5093,723,4292,4523,4481,3959,5478,5680,3893
ENSMUSG00000059064,4,2,12,4,2,14,9,2,4,5,5,4
ENSMUSG00000107149,1,5,2,3,1,4,0,1,0,0,7,1
ENSMUSG00000057406,1240,1471,987,1368,232,1328,1221,1199,1170,1649,1601,1173
ENSMUSG00000029111,576,605,573,585,89,515,599,681,594,784,711,634
ENSMUSG00000098830,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107043,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070858,0,1,0,2,0,2,0,0,0,0,0,0
ENSMUSG00000106743,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048142,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000045102,0,1,7,2,2,3,2,4,3,6,4,4
ENSMUSG00000106868,0,0,0,0,0,0,1,1,0,0,0,0
ENSMUSG00000106771,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106902,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079555,268,288,270,355,41,317,274,281,242,305,317,255
ENSMUSG00000077454,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000037235,1021,1137,1046,804,111,671,1015,1107,889,1322,1116,853
ENSMUSG00000106702,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037224,6,0,1,0,0,1,0,0,0,3,1,3
ENSMUSG00000086291,1,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000106888,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000109572,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000107006,2,0,0,1,0,1,0,0,2,2,0,0
ENSMUSG00000107287,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000029110,5917,6648,6214,8096,1166,6974,7121,7725,6690,8191,8834,6290
ENSMUSG00000037210,246,363,189,301,57,306,290,294,261,373,386,257
ENSMUSG00000107227,0,1,0,0,0,4,3,1,0,6,5,1
ENSMUSG00000098062,0,0,1,4,1,2,1,2,0,0,0,3
ENSMUSG00000106678,2,0,0,1,3,1,0,4,2,2,2,2
ENSMUSG00000059866,325,339,286,439,62,421,386,369,355,482,444,291
ENSMUSG00000054520,484,458,591,1308,194,1151,1090,1150,823,975,984,808
ENSMUSG00000088332,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029106,4595,5654,4707,4185,608,4286,5172,5606,4962,6997,6567,5127
ENSMUSG00000099082,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107128,9,19,7,9,2,13,10,18,17,36,23,20
ENSMUSG00000001082,374,382,385,712,154,565,518,440,367,530,641,407
ENSMUSG00000036693,1022,1216,1203,1447,217,1334,1406,1555,1198,1564,1588,1094
ENSMUSG00000085166,2,1,1,0,0,1,0,0,0,2,1,0
ENSMUSG00000052783,15,23,26,20,2,14,20,23,25,28,29,31
ENSMUSG00000107246,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000080556,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029104,591,860,483,943,171,831,657,907,909,1185,973,638
ENSMUSG00000051246,0,4,4,8,3,3,3,9,2,5,5,4
ENSMUSG00000029101,117,92,63,69,12,78,61,71,48,81,100,68
ENSMUSG00000093097,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107040,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029102,6364,7541,7548,7569,1091,7247,5286,5704,4780,6442,7282,5012
ENSMUSG00000044716,0,4,2,10,1,15,3,5,7,3,11,5
ENSMUSG00000029103,1761,2208,1959,1773,291,1694,1881,1928,1660,2541,2326,1790
ENSMUSG00000045318,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106762,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055944,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067438,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103608,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106970,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000036596,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106928,18,32,16,22,3,21,37,48,27,40,35,19
ENSMUSG00000083907,5,9,7,14,1,9,20,25,11,9,10,10
ENSMUSG00000029097,235,254,228,194,33,181,253,283,216,330,285,196
ENSMUSG00000055061,0,2,2,1,0,0,2,0,2,1,0,2
ENSMUSG00000029098,775,929,783,829,136,782,872,896,789,1174,1077,811
ENSMUSG00000029096,7,4,9,1,1,5,8,1,1,0,2,0
ENSMUSG00000036553,34,35,21,34,4,18,27,23,11,27,31,32
ENSMUSG00000087703,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029095,36,28,36,23,4,15,38,44,26,69,33,26
ENSMUSG00000029094,170,207,174,83,9,121,209,208,177,270,226,207
ENSMUSG00000082692,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029093,0,0,0,0,0,0,1,2,2,0,0,0
ENSMUSG00000043430,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098884,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039563,5,2,8,2,1,2,2,1,2,3,10,7
ENSMUSG00000029198,5092,5790,5918,5487,770,5262,6228,6271,5107,6875,6918,5101
ENSMUSG00000029196,789,770,324,388,74,584,749,659,732,1178,1042,444
ENSMUSG00000050677,10,6,3,0,0,9,1,5,1,3,4,0
ENSMUSG00000029192,1386,1516,1318,1492,214,1275,1376,1647,1364,1629,1837,1324
ENSMUSG00000106797,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029190,1354,1379,1406,1601,257,1282,1766,1925,1636,2156,1936,1537
ENSMUSG00000107168,6,1,1,5,1,11,1,7,6,2,1,3
ENSMUSG00000089407,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089197,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060708,394,404,431,491,62,411,495,532,383,499,448,375
ENSMUSG00000107081,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000115557,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000055302,3058,3451,3099,3201,548,2832,3420,3634,3060,3898,4049,3023
ENSMUSG00000029119,1072,1369,888,1070,168,943,1267,1376,1166,1862,1404,1097
ENSMUSG00000029120,0,0,0,1,0,0,0,0,0,0,0,1
ENSMUSG00000087487,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106934,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039474,472,517,398,633,77,641,444,444,433,519,619,412
ENSMUSG00000063646,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097686,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000117286,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088707,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113373,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029121,0,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000029122,0,10,2,1,1,14,4,15,9,3,14,1
ENSMUSG00000107307,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050248,3,5,10,2,0,8,22,6,21,13,17,13
ENSMUSG00000057290,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029123,9,9,0,3,1,7,5,6,4,15,10,6
ENSMUSG00000062329,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107131,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048450,3,4,4,3,1,6,5,0,0,1,3,1
ENSMUSG00000106718,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107126,0,1,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107129,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029125,317,342,410,357,60,286,360,311,237,389,425,375
ENSMUSG00000107276,3,3,0,0,0,4,1,0,1,4,0,2
ENSMUSG00000029126,0,0,0,0,0,0,0,0,1,3,1,2
ENSMUSG00000029127,144,205,123,237,33,189,216,221,158,207,225,167
ENSMUSG00000067367,542,647,574,798,134,730,703,691,551,756,720,553
ENSMUSG00000067365,835,796,715,862,129,808,881,908,675,939,929,719
ENSMUSG00000051596,1,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000097029,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039358,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106932,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000005107,113,134,104,55,7,40,145,97,129,163,126,92
ENSMUSG00000089646,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000005103,15303,17364,16215,17922,2664,16512,12340,14148,12549,16877,19470,13108
ENSMUSG00000064419,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086422,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000046572,81,106,73,90,15,66,152,146,108,202,187,127
ENSMUSG00000077273,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039315,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000079528,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106924,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106794,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107031,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106876,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087845,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107030,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106851,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106741,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077522,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107134,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051022,0,0,0,0,2,0,2,0,0,1,2,0
ENSMUSG00000083261,22,18,34,76,2,22,31,27,21,44,27,21
ENSMUSG00000107070,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082938,4,4,3,5,0,1,0,1,1,1,0,1
ENSMUSG00000089393,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106865,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106895,2,3,3,5,0,2,5,1,2,4,5,1
ENSMUSG00000107135,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029128,735,777,772,712,109,759,780,830,632,860,814,680
ENSMUSG00000049691,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061755,451,527,532,589,90,505,625,651,568,760,828,441
ENSMUSG00000107259,0,0,0,0,0,0,0,0,0,2,1,4
ENSMUSG00000098264,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106884,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067285,1,0,0,1,0,0,1,2,0,0,0,0
ENSMUSG00000106813,2,2,0,2,0,1,2,1,0,4,0,1
ENSMUSG00000106622,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107193,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106501,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105416,5,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105087,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085720,1,0,0,3,0,3,3,1,0,3,4,1
ENSMUSG00000039782,1222,1542,1315,2689,418,1964,2110,2157,1681,1960,1850,1443
ENSMUSG00000105374,4,0,4,1,0,8,5,5,7,4,11,3
ENSMUSG00000105326,3,3,8,6,3,9,14,4,5,11,14,9
ENSMUSG00000104846,4,4,2,0,0,0,0,0,0,5,3,1
ENSMUSG00000107244,3,4,4,0,0,0,1,3,3,2,0,0
ENSMUSG00000104691,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000061535,1,0,0,0,0,1,0,1,0,0,0,0
ENSMUSG00000104547,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087290,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104912,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039765,12,49,21,12,1,17,32,33,11,17,29,30
ENSMUSG00000039753,1705,2068,1914,2051,313,1804,3089,2809,2816,3350,3331,2307
ENSMUSG00000104728,0,4,0,0,0,2,4,1,0,4,1,1
ENSMUSG00000104823,0,0,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000106609,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104701,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029082,4,6,5,2,0,7,6,1,0,11,12,7
ENSMUSG00000029084,43,17,26,35,10,36,71,51,33,48,26,34
ENSMUSG00000086479,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087281,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000033036,0,0,0,0,0,1,1,0,1,0,1,0
ENSMUSG00000093859,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000059565,0,0,1,2,0,1,0,0,1,0,0,2
ENSMUSG00000106573,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105831,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048373,3,17,7,8,0,11,52,34,35,22,34,26
ENSMUSG00000029086,799,885,760,1041,191,1296,325,657,610,522,1043,599
ENSMUSG00000105264,3,0,0,0,0,2,1,0,0,0,0,2
ENSMUSG00000072962,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105048,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105373,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105353,0,0,0,1,0,0,0,0,0,1,0,1
ENSMUSG00000105263,0,2,5,0,0,1,0,2,0,6,1,1
ENSMUSG00000046985,2103,2043,2020,2581,347,1823,2760,2737,2317,2893,2792,2062
ENSMUSG00000105519,8,13,9,14,2,13,9,17,4,19,9,7
ENSMUSG00000105503,0,2,4,7,0,3,2,1,1,3,5,0
ENSMUSG00000105149,0,0,0,0,0,1,4,1,4,1,2,1
ENSMUSG00000104784,1,3,3,6,1,2,5,5,9,7,6,5
ENSMUSG00000106394,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104923,2,3,8,18,1,7,6,2,4,12,10,6
ENSMUSG00000104800,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039706,3,6,2,8,0,1,6,2,2,2,7,0
ENSMUSG00000105282,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105136,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106332,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105648,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105861,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104894,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104990,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105347,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104851,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000106603,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106656,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000062496,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067331,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029092,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104781,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105247,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000015806,840,978,1201,1051,136,1014,1087,1066,736,1081,1040,802
ENSMUSG00000105255,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049530,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000039682,6726,7057,6911,6803,1002,6416,7255,7102,6138,8210,8207,6114
ENSMUSG00000015804,1027,1190,1147,1128,179,1092,1141,1154,899,1284,1274,916
ENSMUSG00000015879,6,11,5,6,3,2,11,2,12,1,9,3
ENSMUSG00000105745,0,0,0,1,0,0,0,0,1,0,0,0
ENSMUSG00000104837,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097825,0,1,1,4,0,0,0,0,0,0,0,0
ENSMUSG00000105634,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104665,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000104986,1,1,3,3,0,2,0,3,0,1,0,1
ENSMUSG00000015880,12,5,13,17,3,3,18,14,12,14,17,16
ENSMUSG00000015882,282,319,293,521,41,388,466,401,328,423,402,362
ENSMUSG00000104342,0,0,0,4,0,0,3,4,1,0,4,2
ENSMUSG00000104852,3,0,0,3,2,1,5,6,2,4,1,1
ENSMUSG00000101587,0,0,1,1,0,4,6,4,2,0,4,0
ENSMUSG00000105457,2,2,8,5,0,6,6,4,6,0,2,2
ENSMUSG00000105459,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000106602,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067321,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000106875,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107113,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104660,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106402,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105616,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105994,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031558,1,0,0,10,0,0,1,0,6,2,5,0
ENSMUSG00000092309,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092559,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106214,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105502,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105184,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065603,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105086,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029089,195,180,200,133,28,159,184,220,166,264,210,167
ENSMUSG00000029088,3,10,4,7,0,1,5,6,2,7,5,5
ENSMUSG00000105653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093502,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093748,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105530,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105454,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105958,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106404,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106408,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106414,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000057577,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103544,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105974,0,0,0,0,0,0,0,0,0,0,3,0
ENSMUSG00000105791,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106469,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105332,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104929,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106244,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105620,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104562,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104661,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105922,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105983,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000105828,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106579,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105700,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093490,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106539,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105771,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083477,7,5,6,32,1,2,5,5,7,12,10,8
ENSMUSG00000105540,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104634,0,0,0,1,0,0,6,0,0,0,0,0
ENSMUSG00000029090,1057,1192,1002,932,150,800,1187,1252,1239,1587,1406,988
ENSMUSG00000106430,0,1,2,0,0,3,7,3,0,0,0,0
ENSMUSG00000104870,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000105020,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099124,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095857,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105423,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106345,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105320,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106038,0,1,2,0,0,1,0,0,0,2,0,0
ENSMUSG00000105931,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105273,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106267,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104635,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000029167,290,305,278,254,37,175,299,314,324,356,307,228
ENSMUSG00000105442,3,0,1,1,2,1,1,2,2,1,0,0
ENSMUSG00000105622,1,5,0,2,2,2,1,3,0,3,2,1
ENSMUSG00000106575,0,1,0,0,0,0,1,0,0,0,2,0
ENSMUSG00000105762,0,0,2,1,0,0,0,1,0,1,1,0
ENSMUSG00000105663,0,0,0,0,0,0,0,0,0,0,0,0
